label,text
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@凤凰网财经 今晚#315晚会# 总结：1. 山东即墨：养殖海参整箱投放敌敌畏；2. 汉堡王：用过期面包做汉堡，随意篡改保质期；3. 河北高阳：旧袜子旧内裤造毛巾；4. 宝骏汽车：变速箱频繁故障投诉无门；5. 广州万科尚城、杭州春秋华庭：精装房变水帘洞，被强制收房；6. 可诺丹婷美容院：偷听客户讲话，配合美容师演戏推销办卡；7. 趣头条：虚假、违法违规广告；8. 嗨学网：交钱容易退钱难；9. 国美易卡、遥控器、最强手电、全能遥控器、91极速购、天天回收、闪到、萝卜商城、紫金普惠等50多款手机APP：收集上
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
0, 
0,@凤凰网财经 #杭州万人摇楼盘频现#【万人盘频现！这个城市开发商纷纷要求冻结资金！有楼盘冻结400亿元】无论是百人盘还是万人盘，摇号销售的新楼盘售价通常都比它周边二手房的价格每平米便宜几千到上万元，相当于凭空挣了几十万甚至上百万元。这种价格倒挂催生了万人空巷、排队摇号的盛况。巨大的差价让杭州的万人摇楼盘频频出现，而这还是在开发商要求冻结资金的基础上。今年6月以来，包括远洋西溪公馆在内，杭州六成以上的新楼盘在房源摇号登记时要求购房者冻结资金。张波认为，冻结资金的做法，减少了非理性炒号、摇号的现象。http:
0,@信昊接收中 #黄明昊[超话]# · #黄明昊拉链机车裤#暗夜西装内搭纯白衬衣，金属拉链机车裤前卫朋克个性十足，眼神坚毅自带酷感，今晚和@jjjustin0219 一起助力#乘风破浪的姐姐#成团之夜！[haha][haha] ??
1,@北仑头条 【#司机为救婴儿连闯红灯家属拒绝作证# [裂开][裂开][裂开]】（via网络）#小视频星辰计划##生活百科# http://t.cn/Evk4evd http://t.cn/A6q50OjF ??
0,@扒圈教父PD 黄明昊#乘风破浪的姐姐成团之夜#cut~即使唱段很少，即使镜头很少…黄明昊依然能满分出彩！就就是实力！[ok]@jjjustin0219 http://t.cn/A64fiInd ? ??
0,@吸睛时尚 @黄晓明 亮相《乘风破浪的姐姐》成团之夜担任主持。他一身混搭西装造型绅士优雅，针织内衬和各种叠搭的配饰增添了造型的层次感。#黄晓明海军蓝西装# ???
0,@澎湃新闻 【#腾讯回应被骗#：悬赏千瓶老干妈征求类似线索，你怎么看？[doge]】据贵阳警方：#3人伪造老干妈印章与腾讯签合同#，已被刑拘。对此@腾讯公司 回应“被骗”一事，称一言难尽，为了防止类似事件再次发生，以1000瓶老干妈为礼品征求类似线索。#腾讯千瓶老干妈求骗子线索#你咋看？ http://t.cn/A6yhl5hT ??
1, 
1, 
1, 
0,@洛杉矶湖人 任务完成！2020年NBA总冠军：洛 杉 矶 湖 人湖！人！总！冠！军！?#湖人总冠军# #洛忆不绝# ??
0, 
0,@奇趣综汇 #姐姐成团之夜嘉宾阵容#朱正廷官宣参加《乘风破浪的姐姐》成团之夜逐梦破浪，用舞台展现梦想的光芒[跪了][跪了]9月4日和歌手朱正廷不见不散[憧憬] ??
1,@北仑头条 #315晚会曝光汇总#【曝光！#汉堡王被曝用过期食材做汉堡#，鸡腿排保质期随意改[怒]】315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。记者调查南昌市汉堡王红谷滩天虹店，发现除了食材存在“偷工减料”的情况，更令人震惊的是面包到期后，会被替换成新的标签继续做成汉堡售卖。记者随后又对南昌市其它几家汉堡王餐厅进行了调查，发现多家餐厅员工对此已经见怪不怪。在汉堡王南昌王府井店，不仅仅是过期面包被重新修改保质期再销售，过期的南美风味鸡腿排同样被要求修改标签，延长保质期。来自：http
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@微博综艺 #冲浪吧姐姐# #乘风破浪的姐姐成团名单#[给你小心心]宁静获得3242082票，第一成团出道。[给你小心心]万茜获得2861152票，第二成团出道。 [给你小心心]孟佳获得2562282票，第三成团出道。 [给你小心心]李斯丹妮获得2363975票，第四成团出道。 [给你小心心]张雨绮获得2233799票，第五成团出道。 [给你小心心]郁可唯获得2121028票，第六成团出道。[给你小心心]黄龄获得2024793票，第七成团出道。 #乘风破浪的姐姐团名无价之姐#  恭喜这个夏天的无价之姐们！
0,@深圳特区报 【重磅！深圳发布通知进一步促进房地产市场平稳健康发展】为贯彻落实党中央、国务院决策部署，坚持“房子是用来住的、不是用来炒的”定位，实现稳地价、稳房价、稳预期目标，支持合理自住需求，遏制投机炒房，加强房地产金融监管，严厉打击房地产市场违法违规行为，规范房地产市场秩序，促进我市房地产市场平稳健康发展，经市政府同意，现就相关事项通知如下：一、调整商品住房限购年限深户居民家庭、成年单身人士（含离异）须在本市落户满3年，且能提供购房之日前在本市连续缴纳36个月及以上个人所得税或社会保险证明，方可购买商
0,@参考消息 【夜言】 “不能让好人做了好事之后，还寒了心！” 网约车司机为救婴儿连闯红灯， 比面临罚款更让人难以接受的， 是婴儿父母拒绝作证的无情。 @中国警方在线 取消对司机处罚， 则如严冬里的炭火， 温暖并守护着向善之路。 #夜言# 晚安！ [月亮]（十四心）#警方取消救婴儿闯红灯司机处罚# #闯红灯送患儿网约车内监控曝光# #网约车平台回应司机为救婴儿连闯红灯##司机为救婴儿连闯红灯家属拒绝作证#http://t.cn/A6qtbc1d
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@娱圈瑶瑶 #脱口秀大会冠军王勉##王勉 世界以痛吻你你扇它巴掌啊# 恭喜王勉喜提《脱口秀大会》冠军[赞][赞]实至名归，每场必炸，是在和自己比赛的脱口秀演员啊[泪][泪]王勉的音乐脱口秀模式真的别具一格，在一片传统风格里杀出一条血路[赞][赞]，希望听到王勉更多的段子！！王勉是你心目中《脱口秀大会》第三届的冠军嘛？？
1, 
1,@娱圈宝宝 #金晨往期公演网络总票数第一#今天，乘风破浪的姐姐成团之夜，在现场公布了往期公演个人网络总票数，@金晨 以786303票位居第一，优秀的姐姐值得！[心][心][心] ??
0,@苏群 #NBA总决赛#?恭喜湖人总冠军！和徐老师决定给大家送波福利，转发参与抽奖，送10件詹姆斯连帽卫衣，25号开！ 有脱发、植发问题，大家也可以私信问徐老师@毛发医生徐鲁 ??
0,@人民日报 【贵阳警方：#3人伪造老干妈印章签合同被刑拘#】7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1, 
1, 
0,@百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@小巨人运动会官微 #小巨人运动会# 听说很多啦啦队员们在昨晚的#乘风破浪的姐姐成团之夜# 发现我们的小预告片啦？惊不惊喜？意不意外？[坏笑]姐姐们踏浪远行去啦，小巨人们即将接棒登场啰～[打call]http://t.cn/A64I05YL ??
0,@股市股道 【#丰巢将在上海延长1个月免费使用期# ，首个停用小区率先试点】 5月15日下午，上海中环花苑小区业委会主任何剑表示，当天上午11时，丰巢上海地区负责人和小区相关工作人员开了闭门会议。丰巢上海地区负责人表示，将先在上海地区延长一个月的免费使用期限，先在中环花苑试点。之后将在中环花苑小区内广泛张贴业务指引，并要求快递公司在派件前电话通知收件人。但该负责人也坦言，调整市场要全国统一。这也意味着，一个月后是否还将继续延长免费使用期或者调整收费细节，还有待观望。#基金#
1,@新浪新闻客户端 【#315晚会曝光汇总#：今年这些企业被曝光】2020年3·15晚会延期四个月终于播出：养海参整箱放敌敌畏；汉堡王用过期面包做汉堡、汉堡王鸡腿排保质期随意改；旧袜子旧内衣是毛巾生产原料；宝骏560变速箱故障；万科精装房漏水，精装修还是“惊”装修；套路推销，插翅难逃；趣头条广告藏猫腻；嗨学网退费为何这么难......近五年3·15晚会曝光企业回顾↓↓直击2020年央视315晚会↓↓http://t.cn/A6yW1nSl
0,@新浪综艺 #王勉 世界以痛吻你你扇它巴掌啊##脱口秀大会冠军王勉# @王勉__ 真的说出了我的心声，在《脱口秀大会》总决赛中，他分享了在经历了不体面的分别后如何反击，他举例被兄弟抢了女朋友、被房东嫌穷赶出出租屋、被教练嫌弃嘲讽等经历，说“他都对你不好了，为什么要对他客气呢”，最终获得了本季冠军，你认同王勉的观点么[doge]#脱口秀大会总决赛太炸了#  http://t.cn/A64gfbKk
1, 
1, 
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1, 
0,@中国长安网 你肯定不敢相信，赵丽蓉老师多年前已经预言了“伪造老干妈公章诈骗腾讯案”！#3人伪造老干妈印章与腾讯签合同##腾讯回应被骗##腾讯中午的辣椒酱突然不香了##百度搜索 手里的瓜突然不香了#  http://t.cn/A6y7w0mp ??
1, 
0,@圈内榜姐 #王勉 世界以痛吻你你扇它巴掌啊#你心中的冠军是谁呀?网友都在为学琴报不平，俩人都很棒呀，好纠结，冠军能有两个呀，你最喜欢谁呀? http://t.cn/A64guL7P ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@邢昭林 十年了！终于！！恭喜！！#湖人总冠军# ??
0,@芒果影音 周深揭晓宝藏姐姐CUT好会搞气氛的深深子~~#乘风破浪的姐姐成团之夜# #周深彩虹屁机器#@卡布叻_周深 http://t.cn/A64fIp0a ??
0,@胡江波在北京 #乌鲁木齐居民夜间开窗呐喊发泄# 截止8月22日24时，新疆确诊病例198例，无症状感染者69例。居民在家隔离一个多月，出行不便，纷纷开窗疯狂呐喊发泄。#新疆乌鲁木齐疫情# http://t.cn/A6UD6dKU ??
0, 
0,@吃瓜吃到自己家 #李宇春X大使##李宇春姐姐团无价之姐彩排互动# 作为《乘风破浪的姐姐》主题曲创意总监李宇春以“X大使”身份加盟姐姐成团之夜，不断用自己的力量突破边界，同时X也是一种更新迭代的动力，不断尝试和挑战无限可能。据彩排照，今晚李宇春将携30位姐姐和《无价之姐》现场与万千观众见证姐姐们的成团之夜，今夜星光闪闪，爱你的心满满，躲不过的《无价之姐》，春春你快来~
0,@澎湃新闻 #3人伪造老干妈印章与腾讯签合同# 【贵阳警方：3人伪造老干妈印章与腾讯签合同】7月1日，贵阳市公安局双龙分局通报：初步查明，3人伪造老干妈印章与腾讯签订合同，已被刑拘。此前，腾讯表示老干妈欠广告费，老干妈回应称双方无任何商业合作，已报案。（素材来源：网络）http://t.cn/A6yh5ChJ http://t.cn/A6yh5CAq
